SIZE,INITIALS,CODE,BANDNUM,SPEC,AOU,AGE,HA1,HA2,SEX,HS1,HS2,SKL,BRP,CLP,FAT,MLT,FFM,WWR,FDL,WING,WGHT,STAT,DATE,DAY,MONTH,YEAR,TIME,LOC,SITE,Comment,NOTE
0,WR,N,229061293,ORJU,5671,2,J,9,U,9,9,9,9,9,9,3,9,9,9,999,17.6,300,8/19/15,19,8,2015,93,BLCA,3,F,
0,WR,N,229061294,DUFL,4690,2,S,J,U,9,9,3,9,9,9,9,9,9,9,65,11.4,300,8/19/15,19,8,2015,93,BLCA,1,T,p10<p4
0,WR,N,229061295,HAFL,4680,3,A,9,U,9,9,6,9,9,9,9,9,9,9,70,11.6,300,8/19/15,19,8,2015,93,BLCA,999,T,p10>p4
1C,WR,N,311175707,LISP,5830,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,15.9,300,8/19/15,19,8,2015,93,BLCA,4,F,
0,WR,N,229061296,ORJU,5671,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,17,300,8/19/15,19,8,2015,101,BLCA,8,F,
0,WR,N,229061297,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,20.4,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061298,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.3,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061299,ORJU,5671,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,17.2,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061300,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.3,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061301,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,15.9,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061302,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,15.4,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061303,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.7,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061304,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.4,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061305,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.6,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061306,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.2,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061307,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.7,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061308,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.6,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061309,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061310,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.5,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061311,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,15.2,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061312,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,15,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061313,ORJU,5671,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,18.3,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,N,229061314,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.8,300,8/19/15,19,8,2015,101,BLCA,10,F,
1,WR,N,252133725,SOSP,5810,3,A,B,F,B,9,9,4,0,9,3,9,9,9,999,22.1,300,8/19/15,19,8,2015,101,BLCA,7,F,
0A,WR,N,267015314,WIWA,6850,2,J,R,U,9,9,9,9,9,9,9,9,9,9,999,6.8,300,8/19/15,19,8,2015,101,BLCA,9,F,
1C,WR,N,311175708,MGWA,6800,3,A,M,F,A,9,9,0,0,1,3,F,0,0,57,11.2,300,8/19/15,19,8,2015,104,BLCA,5,F,
1B,WR,N,164119065,RBSA,4030,2,J,P,U,9,9,9,0,0,0,3,0,1,0,113,40.5,300,8/19/15,19,8,2015,110,BLCA,9,F,
0,WR,N,229061315,AUWA,6560,2,S,J,U,9,9,3,0,0,0,3,0,0,0,71,11.6,300,8/19/15,19,8,2015,110,BLCA,9,F,
0,WR,N,229061316,ORJU,5671,2,J,9,U,9,9,9,0,0,1,1,0,0,0,999,17.3,300,8/19/15,19,8,2015,110,BLCA,10,F,
0,WR,N,229061317,ORJU,5671,2,J,9,U,9,9,9,0,0,1,3,0,1,0,999,17.7,300,8/19/15,19,8,2015,110,BLCA,10,F,
0,WR,N,229061318,ORJU,5671,2,J,9,U,9,9,9,0,0,1,0,0,0,0,999,14.9,300,8/19/15,19,8,2015,110,BLCA,10,F,
0,WR,N,229061319,ORJU,5671,2,J,9,U,9,9,9,0,0,2,1,0,0,0,999,16.3,300,8/19/15,19,8,2015,110,BLCA,8,F,
1,WR,N,252133726,SOSP,5810,2,J,S,U,9,9,1,0,0,1,0,0,1,0,61,18,300,8/19/15,19,8,2015,113,BLCA,10,F,
1,WR,N,252133727,SOSP,5810,2,J,S,U,9,9,2,0,0,2,0,0,1,0,61,16.9,300,8/19/15,19,8,2015,120,BLCA,1,F,
0,WR,N,229061320,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.8,300,8/20/15,20,8,2015,73,COEA,9,F,
0,WR,N,229061321,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12,300,8/20/15,20,8,2015,73,COEA,9,F,
0,WR,N,229061322,WEFL,4649,3,A,S,U,9,9,6,0,0,2,0,0,2,0,63,9.5,300,8/20/15,20,8,2015,73,COEA,9,T,"p6 emarginated, p6-p10=9.5, ppx=12, tl=55, p9-p5=9.5, formula=280.25 = poss. COFL, but inconclusive"
0,WR,N,229061323,AUWA,6560,3,A,9,M,A,9,9,9,9,9,3,9,9,9,999,12.5,300,8/20/15,20,8,2015,73,COEA,9,F,
0,WR,N,229061324,AUWA,6560,2,S,J,U,9,9,3,9,9,9,9,9,9,9,999,13.4,300,8/20/15,20,8,2015,80,COEA,4,F,
0,WR,N,229061325,YRWA,6556,U,9,9,U,9,9,9,9,9,9,3,9,9,9,999,11.6,300,8/20/15,20,8,2015,80,COEA,4,F,
0,WR,N,229061326,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.5,300,8/20/15,20,8,2015,80,COEA,3,F,
0,WR,N,229061327,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.5,300,8/20/15,20,8,2015,80,COEA,3,F,
0,WR,N,229061328,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.5,300,8/20/15,20,8,2015,80,COEA,3,F,
0A,WR,N,267015315,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,9.1,300,8/20/15,20,8,2015,80,COEA,4,F,
0A,WR,N,267015316,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,8.8,300,8/20/15,20,8,2015,80,COEA,4,T,O.c.orestera
0A,WR,N,267015317,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.2,300,8/20/15,20,8,2015,80,COEA,4,F,
0,WR,N,229061329,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12,300,8/20/15,20,8,2015,83,COEA,7,F,
0,WR,N,229061330,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,124,300,8/20/15,20,8,2015,83,COEA,7,F,
0,WR,N,229061331,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.9,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061332,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.5,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061333,AUWA,6560,3,A,9,U,9,9,9,9,9,9,9,9,9,9,999,12.8,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061334,AUWA,6560,3,A,9,U,9,9,9,9,9,9,9,9,9,9,999,11.5,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061335,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.4,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061336,AUWA,6560,2,S,J,U,9,9,3,9,9,9,9,9,9,9,999,12.5,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061337,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,11.7,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061338,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.2,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061339,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,12.5,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061340,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.1,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061341,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.3,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061342,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.8,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,N,229061343,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.9,300,8/20/15,20,8,2015,83,COEA,8,F,
0A,WR,N,267015318,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.5,300,8/20/15,20,8,2015,83,COEA,7,F,
0A,WR,N,267015319,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,10,300,8/20/15,20,8,2015,83,COEA,7,F,
0A,WR,N,267015320,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.3,300,8/20/15,20,8,2015,85,COEA,9,F,
0A,WR,N,267015321,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.6,300,8/20/15,20,8,2015,85,COEA,9,F,
0A,WR,N,267015322,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,9,300,8/20/15,20,8,2015,85,COEA,9,F,
0A,WR,N,267015323,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,7.8,300,8/20/15,20,8,2015,85,COEA,9,F,
0A,WR,N,267015324,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,97,9.7,300,8/20/15,20,8,2015,85,COEA,8,F,
1,WR,N,252133728,SOSP,5810,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/20/15,20,8,2015,90,COEA,8,F,
1C,WR,N,311175709,SAVS,5420,2,S,9,U,9,9,9,9,9,3,9,9,9,9,999,16,300,8/20/15,20,8,2015,90,COEA,8,F,
1C,WR,N,311175710,SAVS,5420,3,A,M,U,9,9,9,9,9,9,3,F,9,9,999,15.7,300,8/20/15,20,8,2015,90,COEA,8,F,
0,WR,N,229061344,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,11.8,300,8/20/15,20,8,2015,93,COEA,1,F,
0,WR,N,229061345,MOCH,7380,U,9,9,U,9,9,9,9,9,9,2,0,9,9,999,12,300,8/20/15,20,8,2015,93,COEA,2,F,
0,WR,N,229061346,YWAR,6520,2,J,R,M,H,9,9,9,9,9,9,9,9,9,999,11,300,8/20/15,20,8,2015,93,COEA,4,F,
0,WR,N,229061347,YWAR,6520,2,S,R,M,H,9,2,9,9,9,9,9,9,9,999,8.8,300,8/20/15,20,8,2015,93,COEA,4,F,
0,WR,N,229061348,AUWA,6560,3,A,9,M,A,9,9,9,9,9,2,0,9,9,999,12.9,300,8/20/15,20,8,2015,93,COEA,4,F,
0,WR,N,229061349,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.8,300,8/20/15,20,8,2015,93,COEA,3,F,
0,WR,N,229061350,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12.4,300,8/20/15,20,8,2015,93,COEA,3,F,
0,WR,N,229061351,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12.7,300,8/20/15,20,8,2015,93,COEA,3,F,
0,WR,N,229061352,AUWA,6560,3,A,M,M,A,9,9,9,9,9,9,9,9,9,999,13.9,300,8/20/15,20,8,2015,93,COEA,3,F,
0,WR,N,229061353,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12.4,300,8/20/15,20,8,2015,93,COEA,3,F,
0A,WR,N,267015325,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.6,300,8/20/15,20,8,2015,94,COEA,4,T,O.c.orestera
0A,WR,N,267015326,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.7,300,8/20/15,20,8,2015,94,COEA,4,F,
0A,WR,N,267015327,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,9,300,8/20/15,20,8,2015,94,COEA,4,F,
1C,WR,N,311175711,MGWA,6800,2,S,J,U,9,9,9,9,9,3,9,9,9,9,999,12.6,300,8/20/15,20,8,2015,94,COEA,3,F,
1,WR,N,252133729,SOSP,5810,2,J,9,U,9,9,9,9,9,9,9,9,9,9,62,16.5,300,8/20/15,20,8,2015,95,COEA,3,F,
0,WR,N,229061354,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.3,300,8/20/15,20,8,2015,101,COEA,4,F,
0,WR,N,229061355,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,10.5,300,8/20/15,20,8,2015,101,COEA,4,F,
0,WR,N,229061356,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.4,300,8/20/15,20,8,2015,101,COEA,7,F,
0,WR,N,229061357,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12.2,300,8/20/15,20,8,2015,101,COEA,7,F,
0,WR,N,229061358,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.3,300,8/20/15,20,8,2015,101,COEA,9,F,
0,WR,N,229061359,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12.6,300,8/20/15,20,8,2015,101,COEA,9,F,
0,WR,N,229061360,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.2,300,8/20/15,20,8,2015,101,COEA,9,F,
1,WR,N,252133730,SOSP,5810,2,S,J,U,9,9,4,9,9,9,9,9,9,9,999,19.1,300,8/20/15,20,8,2015,101,COEA,3,F,
1,WR,N,252133731,SOSP,5810,2,J,9,U,9,9,1,9,9,9,9,9,9,9,999,20.3,300,8/20/15,20,8,2015,101,COEA,4,F,
0A,WR,N,267015328,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.8,300,8/20/15,20,8,2015,101,COEA,4,F,
0,WR,N,229061361,MOCH,7380,3,A,I,U,9,9,9,9,9,9,9,9,9,9,999,10.8,300,8/20/15,20,8,2015,110,COEA,4,F,
0,WR,N,229061362,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,12.4,300,8/20/15,20,8,2015,110,COEA,4,F,
0,WR,N,229061363,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.7,300,8/20/15,20,8,2015,110,COEA,9,F,
0,WR,N,229061364,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.4,300,8/20/15,20,8,2015,110,COEA,1,F,
1,WR,N,252133732,SOSP,5810,3,A,M,U,9,9,9,9,9,9,3,F,2,9,999,19.3,300,8/20/15,20,8,2015,110,COEA,4,F,
1C,WR,N,311175712,MGWA,6800,2,S,J,U,9,9,9,9,9,3,9,9,9,9,999,10.7,300,8/20/15,20,8,2015,110,COEA,9,F,
0,WR,N,229061365,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,11.8,300,8/20/15,20,8,2015,115,COEA,3,F,
0,WR,N,229061366,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.3,300,8/20/15,20,8,2015,115,COEA,3,F,
0,WR,N,229061367,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,13.4,300,8/20/15,20,8,2015,115,COEA,3,F,
0,WR,N,229061368,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,11.8,300,8/20/15,20,8,2015,115,COEA,3,F,
0,WR,N,229061369,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,13.5,300,8/20/15,20,8,2015,115,COEA,3,F,
0,WR,N,229061370,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.5,300,8/20/15,20,8,2015,115,COEA,3,F,
0,WR,N,229061371,MOCH,7380,3,A,I,U,9,9,9,9,9,9,9,9,9,9,999,10.9,300,8/20/15,20,8,2015,115,COEA,10,F,
0,WR,N,229061372,MOCH,7380,U,9,9,U,9,9,9,9,9,2,9,9,9,9,999,11.6,300,8/20/15,20,8,2015,115,COEA,4,F,
0A,WR,N,267015329,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.7,300,8/20/15,20,8,2015,115,COEA,3,F,
0A,WR,N,267015330,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.8,300,8/20/15,20,8,2015,115,COEA,3,F,
0A,WR,N,267015331,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,9.9,300,8/20/15,20,8,2015,115,COEA,9,F,
0A,WR,N,267015332,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,9.6,300,8/20/15,20,8,2015,115,COEA,10,F,
1B,WR,N,164119066,DOWO,3940,2,J,P,U,9,9,9,0,0,0,2,0,2,1,87,24.5,300,8/20/15,20,8,2015,120,COEA,9,F,
0A,WR,N,267015333,OCWA,6460,U,9,9,U,9,9,9,0,0,3,0,0,1,0,61,10.5,300,8/20/15,20,8,2015,122,COEA,9,F,
0,WR,N,229061373,MOCH,7380,U,9,9,U,9,9,9,0,0,1,2,0,1,0,62,11.4,300,8/20/15,20,8,2015,123,COEA,9,F,
1C,WR,N,311175713,MGWA,6800,2,S,J,M,H,9,3,0,0,3,0,0,1,0,58,10.8,300,8/20/15,20,8,2015,123,COEA,999,F,
0A,WR,N,267015337,WIWA,6850,5,A,R,M,A,9,9,0,0,1,1,0,1,0,54,7.1,300,8/26/15,26,8,2015,80,BLCA,6,F,
0A,WR,N,267015334,CHSP,5600,3,A,M,U,9,9,9,9,9,0,3,F,9,9,999,12.8,300,8/26/15,26,8,2015,81,BLCA,10,F,
0,WR,N,229061374,ORJU,5671,2,J,9,U,9,9,9,9,9,9,3,9,9,9,999,18.5,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061375,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.2,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061376,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061377,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.4,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061378,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.4,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061379,ORJU,5671,3,A,M,M,A,9,9,9,9,9,3,F,9,9,999,18.9,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061380,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.1,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061381,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.1,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061382,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.3,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061383,ORJU,5671,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,18.9,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061384,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.4,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061385,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.2,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061386,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,15.8,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,N,229061387,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.1,300,8/26/15,26,8,2015,82,BLCA,10,F,
1C,WR,N,311175714,LISP,5830,2,S,9,U,9,9,3,9,9,9,9,9,9,9,999,15.2,300,8/26/15,26,8,2015,83,BLCA,10,F,
0,WR,N,229061388,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.1,300,8/26/15,26,8,2015,85,BLCA,8,F,
0,WR,N,229061389,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18,300,8/26/15,26,8,2015,85,BLCA,8,F,
0,WR,N,229061390,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.6,300,8/26/15,26,8,2015,85,BLCA,7,F,
0,WR,N,229061391,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.6,300,8/26/15,26,8,2015,85,BLCA,7,F,
0,WR,N,229061392,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.4,300,8/26/15,26,8,2015,85,BLCA,7,F,
0,WR,N,229061393,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.8,300,8/26/15,26,8,2015,85,BLCA,7,F,
0,WR,N,229061394,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.6,300,8/26/15,26,8,2015,85,BLCA,7,F,
0A,WR,N,267015335,WIWA,6850,5,A,R,M,A,9,9,9,9,9,9,9,9,9,999,8.3,300,8/26/15,26,8,2015,85,BLCA,9,F,
0A,WR,N,267015336,WIWA,6850,2,H,R,M,H,9,9,9,9,9,9,9,9,9,999,999.9,300,8/26/15,26,8,2015,85,BLCA,9,F,
0,WR,N,229061395,ORJU,5671,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,17.2,300,8/26/15,26,8,2015,90,BLCA,7,F,
1,WR,N,252133733,SOSP,5810,3,A,9,U,9,9,9,9,9,9,3,0,9,9,999,21.5,300,8/26/15,26,8,2015,90,BLCA,7,F,
0A,WR,N,267015338,WIWA,6850,2,J,R,M,H,9,9,9,9,9,9,9,9,9,999,999.9,300,8/26/15,26,8,2015,91,BLCA,9,F,
1,WR,N,252133734,SOSP,5810,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.8,300,8/26/15,26,8,2015,94,BLCA,6,F,
0A,WR,N,267015339,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,9.4,300,8/26/15,26,8,2015,94,BLCA,4,F,
0A,WR,N,267015340,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.6,300,8/26/15,26,8,2015,94,BLCA,4,F,
0,WR,N,229061396,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.2,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061397,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,19.3,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061398,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,12,300,8/26/15,26,8,2015,95,BLCA,3,F,
0,WR,N,229061399,DUFL,4690,2,S,J,U,9,9,9,9,9,9,9,9,9,9,999,10.7,300,8/26/15,26,8,2015,95,BLCA,6,F,
0,WR,N,229061400,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.9,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061401,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,15.7,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061402,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.2,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061403,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.6,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061404,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061405,ORJU,5671,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,19.1,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061406,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.2,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061407,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.4,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061408,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.5,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061409,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.9,300,8/26/15,26,8,2015,95,BLCA,10,F,
0,WR,N,229061410,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.9,300,8/26/15,26,8,2015,102,BLCA,10,F,
0,WR,N,229061411,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.3,300,8/26/15,26,8,2015,102,BLCA,10,F,
1,WR,N,252133735,SOSP,5810,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.5,300,8/26/15,26,8,2015,102,BLCA,7,F,
1C,WR,N,311175715,WAVI,6270,3,A,9,U,9,9,9,9,9,9,9,9,9,9,999,10.8,300,8/26/15,26,8,2015,102,BLCA,2,F,
0A,WR,N,267015341,CHSP,5600,3,A,M,U,9,9,9,0,0,1,3,F,1,0,69,12.2,300,8/26/15,26,8,2015,112,BLCA,8,F,
0A,WR,N,267015342,CHSP,5600,3,A,M,U,9,9,9,0,0,0,3,F,1,0,72,12.8,300,8/26/15,26,8,2015,112,BLCA,8,F,
1B,WR,N,164119067,GTTO,5900,3,S,A,U,9,9,6,0,0,2,0,0,2,0,72,25.2,300,9/1/15,1,9,2015,80,BLCA,6,F,
1,WR,N,252133736,HETH,7590,2,S,J,U,9,9,2,0,0,1,0,0,2,0,91,24.9,300,9/1/15,1,9,2015,80,BLCA,6,F,
1C,WR,N,311175716,MGWA,6800,3,A,C,M,A,C,6,0,0,2,0,0,1,0,61,11.3,300,9/1/15,1,9,2015,80,BLCA,6,F,
